"location","origin","clock","model","nll","convergence","max_gradient","finite_fit","leakage_ok","retract_mass","q_terminal","n_cells"
"California",2025-01-02,"compressed","cumulative_nb",2562.08863347731,0,0.979395476000933,TRUE,TRUE,0.262624525516083,0.737708199818571,648
"California",2025-01-02,"compressed","hurdle_ztnb",862.01001971378,0,0.0195540143640597,TRUE,TRUE,0.0131068733380322,0.986896484721333,648
"California",2025-02-15,"calendar","cumulative_poisson",18781.8865916764,0,0.397828492419421,TRUE,TRUE,0.0646804639402994,0.935319964508208,1728
"California",2025-02-15,"calendar","cumulative_nb",9260.47748834138,0,0.00257073440291375,TRUE,TRUE,0.286830575927182,0.714962578485711,1728
"California",2025-02-15,"calendar","hurdle_ztnb",1360.2579906018,0,0.000286981703973399,TRUE,TRUE,0.0141488541394423,0.985851627419484,1728
"California",2025-02-15,"compressed","cumulative_poisson",3143.13810771826,0,0.506603890331102,TRUE,TRUE,0.358816978378981,0.642295610518067,783
"California",2025-02-15,"compressed","cumulative_nb",3162.35632794602,0,0.377374477463119,TRUE,TRUE,0.34758856661291,0.653414442669275,783
"California",2025-02-15,"compressed","hurdle_ztnb",1015.28983878848,0,0.00934308864834505,TRUE,TRUE,0.0112394502155044,0.988763589143539,783
"California",2025-03-29,"calendar","cumulative_poisson",19935.2191504863,0,0.463371438001458,TRUE,TRUE,0.111187750061948,0.888830228400149,1890
"California",2025-03-29,"calendar","cumulative_nb",10411.3019974331,0,0.0108343623432758,TRUE,TRUE,0.398920257728664,0.603848030482871,1890
"California",2025-03-29,"calendar","hurdle_ztnb",1629.42678406289,0,0.00174995595757127,TRUE,TRUE,0.0126645601737531,0.987336116874116,1890
"California",2025-03-29,"compressed","cumulative_poisson",3843.03881691503,0,2.72510359687104,TRUE,TRUE,0.290399154346171,0.710276274840784,945
"California",2025-03-29,"compressed","cumulative_nb",3863.77253353772,0,0.530869365656093,TRUE,TRUE,0.286655236759921,0.713989159689759,945
"California",2025-03-29,"compressed","hurdle_ztnb",1224.48510181993,0,0.0013349685015869,TRUE,TRUE,0.0100022313533198,0.990000386573095,945
"California",2025-04-26,"calendar","cumulative_poisson",20516.8870072687,0,0.61035400451737,TRUE,TRUE,0.15974892089636,0.840323436059029,1998
