"location","origin","clock","model","event_date","event_year","age","current","truth","median","wis","absolute_error","coverage90"
"New Jersey",2025-01-02,"calendar","hurdle_ztnb",2024-11-30,2024,4,67,67,67,0.0933333333333332,0,TRUE
"New Jersey",2025-01-02,"calendar","hurdle_ztnb",2024-12-07,2024,3,109,109,109,0.192272727272727,0,TRUE
"New Jersey",2025-01-02,"calendar","hurdle_ztnb",2024-12-14,2024,2,174,174,174,0.401363636363636,0,TRUE
"New Jersey",2025-01-02,"calendar","hurdle_ztnb",2024-12-21,2024,1,335,335,335,0.822272727272727,0,TRUE
"New Jersey",2025-01-02,"calendar","hurdle_ztnb",2024-12-28,2024,0,723,723,723,1.61772727272727,0,TRUE
"New Jersey",2025-01-02,"calendar","hurdle_ztpoisson",2024-11-30,2024,4,67,67,67,0,0,TRUE
"New Jersey",2025-01-02,"calendar","hurdle_ztpoisson",2024-12-07,2024,3,109,109,109,1.37515151515151,0,TRUE
"New Jersey",2025-01-02,"calendar","hurdle_ztpoisson",2024-12-14,2024,2,174,174,174,0.156969696969697,0,TRUE
"New Jersey",2025-01-02,"calendar","hurdle_ztpoisson",2024-12-21,2024,1,335,335,335,0.494545454545455,0,TRUE
"New Jersey",2025-01-02,"calendar","hurdle_ztpoisson",2024-12-28,2024,0,723,723,723,4.16666666666667,0,TRUE
"New Jersey",2025-01-02,"compressed","empirical_multiplier",2024-11-16,2024,4,37,37,37,0,0,TRUE
"New Jersey",2025-01-02,"compressed","empirical_multiplier",2024-11-30,2024,3,67,67,67,0,0,TRUE
"New Jersey",2025-01-02,"compressed","empirical_multiplier",2024-12-14,2024,2,174,174,174,0,0,TRUE
"New Jersey",2025-01-02,"compressed","empirical_multiplier",2024-12-21,2024,1,335,335,335,0,0,TRUE
"New Jersey",2025-01-02,"compressed","empirical_multiplier",2024-12-28,2024,0,723,723,723,0,0,TRUE
"New Jersey",2025-01-02,"compressed","cumulative_poisson",2024-11-16,2024,4,37,37,37,0,0,TRUE
"New Jersey",2025-01-02,"compressed","cumulative_poisson",2024-11-30,2024,3,67,67,67,0.00909090909090909,0,TRUE
"New Jersey",2025-01-02,"compressed","cumulative_poisson",2024-12-14,2024,2,174,174,174,0.0727272727272727,0,TRUE
"New Jersey",2025-01-02,"compressed","cumulative_poisson",2024-12-21,2024,1,335,335,335,0.290909090909091,0,TRUE
"New Jersey",2025-01-02,"compressed","cumulative_poisson",2024-12-28,2024,0,723,723,724.5,3.58151515151515,1.5,TRUE
"New Jersey",2025-01-02,"compressed","cumulative_nb",2024-11-16,2024,4,37,37,37,0.00909090909090909,0,TRUE
"New Jersey",2025-01-02,"compressed","cumulative_nb",2024-11-30,2024,3,67,67,67,0.0272727272727273,0,TRUE
"New Jersey",2025-01-02,"compressed","cumulative_nb",2024-12-14,2024,2,174,174,174,0.0909090909090909,0,TRUE
"New Jersey",2025-01-02,"compressed","cumulative_nb",2024-12-21,2024,1,335,335,334,0.381818181818182,1,TRUE
"New Jersey",2025-01-02,"compressed","cumulative_nb",2024-12-28,2024,0,723,723,725,4.44636363636364,2,TRUE
"New Jersey",2025-01-02,"compressed","hurdle_ztnb",2024-11-16,2024,4,37,37,37,0.0363636363636364,0,TRUE
"New Jersey",2025-01-02,"compressed","hurdle_ztnb",2024-11-30,2024,3,67,67,67,0.0363636363636364,0,TRUE
"New Jersey",2025-01-02,"compressed","hurdle_ztnb",2024-12-14,2024,2,174,174,174,0.0454545454545455,0,TRUE
"New Jersey",2025-01-02,"compressed","hurdle_ztnb",2024-12-21,2024,1,335,335,335,0.227272727272727,0,TRUE
"New Jersey",2025-01-02,"compressed","hurdle_ztnb",2024-12-28,2024,0,723,723,723,1.57,0,TRUE
"New Jersey",2025-01-02,"compressed","hurdle_ztpoisson",2024-11-16,2024,4,37,37,37,0,0,TRUE
"New Jersey",2025-01-02,"compressed","hurdle_ztpoisson",2024-11-30,2024,3,67,67,67,0.0181818181818182,0,TRUE
"New Jersey",2025-01-02,"compressed","hurdle_ztpoisson",2024-12-14,2024,2,174,174,174,0.112878787878788,0,TRUE
"New Jersey",2025-01-02,"compressed","hurdle_ztpoisson",2024-12-21,2024,1,335,335,334,0.737727272727273,1,TRUE
"New Jersey",2025-01-02,"compressed","hurdle_ztpoisson",2024-12-28,2024,0,723,723,723,3.74,0,TRUE
"New Jersey",2025-02-15,"calendar","empirical_multiplier",2025-01-18,2025,4,1259,1259,1259,0,0,TRUE
"New Jersey",2025-02-15,"calendar","empirical_multiplier",2025-01-25,2025,3,1591,1591,1591,0,0,TRUE
"New Jersey",2025-02-15,"calendar","empirical_multiplier",2025-02-01,2025,2,1794,1794,1794,0,0,TRUE
"New Jersey",2025-02-15,"calendar","empirical_multiplier",2025-02-08,2025,1,1888,1888,1888,0,0,TRUE
"New Jersey",2025-02-15,"calendar","empirical_multiplier",2025-02-15,2025,0,1517,1517,1517,0,0,TRUE
"New Jersey",2025-02-15,"calendar","cumulative_poisson",2025-01-18,2025,4,1259,1259,1256,1.90242424242424,3,TRUE
"New Jersey",2025-02-15,"calendar","cumulative_poisson",2025-01-25,2025,3,1591,1591,1585,4.64136363636363,6,FALSE
"New Jersey",2025-02-15,"calendar","cumulative_poisson",2025-02-01,2025,2,1794,1794,1786,5.20878787878787,8,TRUE
"New Jersey",2025-02-15,"calendar","cumulative_poisson",2025-02-08,2025,1,1888,1888,1888,3.27909090909091,0,TRUE
"New Jersey",2025-02-15,"calendar","cumulative_poisson",2025-02-15,2025,0,1517,1517,1804,271.787878787879,287,FALSE
"New Jersey",2025-02-15,"calendar","cumulative_nb",2025-01-18,2025,4,1259,1259,1418.5,132.785606060606,159.5,FALSE
"New Jersey",2025-02-15,"calendar","cumulative_nb",2025-01-25,2025,3,1591,1591,1814.5,190.742878787879,223.5,FALSE
"New Jersey",2025-02-15,"calendar","cumulative_nb",2025-02-01,2025,2,1794,1794,2106,265.709090909091,312,FALSE
"New Jersey",2025-02-15,"calendar","cumulative_nb",2025-02-08,2025,1,1888,1888,2337.5,388.116363636364,449.5,FALSE
"New Jersey",2025-02-15,"calendar","cumulative_nb",2025-02-15,2025,0,1517,1517,2239.5,615.768181818182,722.5,FALSE
"New Jersey",2025-02-15,"calendar","hurdle_ztnb",2025-01-18,2025,4,1259,1259,1259,0.388636363636364,0,TRUE
"New Jersey",2025-02-15,"calendar","hurdle_ztnb",2025-01-25,2025,3,1591,1591,1591,0.665000000000001,0,TRUE
"New Jersey",2025-02-15,"calendar","hurdle_ztnb",2025-02-01,2025,2,1794,1794,1794,1.07287878787879,0,TRUE
"New Jersey",2025-02-15,"calendar","hurdle_ztnb",2025-02-08,2025,1,1888,1888,1888,1.95833333333334,0,TRUE
"New Jersey",2025-02-15,"calendar","hurdle_ztnb",2025-02-15,2025,0,1517,1517,1519,6.03636363636362,2,TRUE
"New Jersey",2025-02-15,"calendar","hurdle_ztpoisson",2025-01-18,2025,4,1259,1259,1259,2.11151515151515,0,TRUE
"New Jersey",2025-02-15,"calendar","hurdle_ztpoisson",2025-01-25,2025,3,1591,1591,1591,0.00818181818181902,0,TRUE
"New Jersey",2025-02-15,"calendar","hurdle_ztpoisson",2025-02-01,2025,2,1794,1794,1794,0.332424242424238,0,TRUE
"New Jersey",2025-02-15,"calendar","hurdle_ztpoisson",2025-02-08,2025,1,1888,1888,1888,0.275454545454545,0,TRUE
"New Jersey",2025-02-15,"calendar","hurdle_ztpoisson",2025-02-15,2025,0,1517,1517,1517,1.37287878787879,0,TRUE
"New Jersey",2025-02-15,"compressed","empirical_multiplier",2025-01-11,2025,4,1074,1074,1074,0,0,TRUE
"New Jersey",2025-02-15,"compressed","empirical_multiplier",2025-01-25,2025,3,1591,1591,1591,0,0,TRUE
"New Jersey",2025-02-15,"compressed","empirical_multiplier",2025-02-01,2025,2,1794,1794,1794,0,0,TRUE
"New Jersey",2025-02-15,"compressed","empirical_multiplier",2025-02-08,2025,1,1888,1888,1888,0,0,TRUE
"New Jersey",2025-02-15,"compressed","empirical_multiplier",2025-02-15,2025,0,1517,1517,1517,0,0,TRUE
"New Jersey",2025-02-15,"compressed","cumulative_poisson",2025-01-11,2025,4,1074,1074,1073,0.656969696969695,1,TRUE
"New Jersey",2025-02-15,"compressed","cumulative_poisson",2025-01-25,2025,3,1591,1591,1588,2.19696969696969,3,TRUE
"New Jersey",2025-02-15,"compressed","cumulative_poisson",2025-02-01,2025,2,1794,1794,1787,4.56060606060606,7,TRUE
"New Jersey",2025-02-15,"compressed","cumulative_poisson",2025-02-08,2025,1,1888,1888,1876,8.36196969696969,12,FALSE
"New Jersey",2025-02-15,"compressed","cumulative_poisson",2025-02-15,2025,0,1517,1517,1521,15.1616666666667,4,TRUE
"New Jersey",2025-02-15,"compressed","cumulative_nb",2025-01-11,2025,4,1074,1074,1073,0.618181818181818,1,TRUE
"New Jersey",2025-02-15,"compressed","cumulative_nb",2025-01-25,2025,3,1591,1591,1589,1.73772727272727,2,TRUE
"New Jersey",2025-02-15,"compressed","cumulative_nb",2025-02-01,2025,2,1794,1794,1788,4.43909090909091,6,TRUE
"New Jersey",2025-02-15,"compressed","cumulative_nb",2025-02-08,2025,1,1888,1888,1874,10.2104545454545,14,FALSE
"New Jersey",2025-02-15,"compressed","cumulative_nb",2025-02-15,2025,0,1517,1517,1521,12.9686363636363,4,TRUE
"New Jersey",2025-02-15,"compressed","hurdle_ztnb",2025-01-11,2025,4,1074,1074,1074,0.00909090909090909,0,TRUE
"New Jersey",2025-02-15,"compressed","hurdle_ztnb",2025-01-25,2025,3,1591,1591,1591,0.00909090909090909,0,TRUE
"New Jersey",2025-02-15,"compressed","hurdle_ztnb",2025-02-01,2025,2,1794,1794,1794,0.0363636363636364,0,TRUE
"New Jersey",2025-02-15,"compressed","hurdle_ztnb",2025-02-08,2025,1,1888,1888,1888,0.118181818181818,0,TRUE
"New Jersey",2025-02-15,"compressed","hurdle_ztnb",2025-02-15,2025,0,1517,1517,1517,1.72696969696969,0,TRUE
"New Jersey",2025-02-15,"compressed","hurdle_ztpoisson",2025-01-11,2025,4,1074,1074,1074,0.311515151515153,0,TRUE
"New Jersey",2025-02-15,"compressed","hurdle_ztpoisson",2025-01-25,2025,3,1591,1591,1590,0.728636363636362,1,TRUE
"New Jersey",2025-02-15,"compressed","hurdle_ztpoisson",2025-02-01,2025,2,1794,1794,1791,1.85454545454545,3,TRUE
"New Jersey",2025-02-15,"compressed","hurdle_ztpoisson",2025-02-08,2025,1,1888,1888,1883,3.23090909090909,5,TRUE
"New Jersey",2025-02-15,"compressed","hurdle_ztpoisson",2025-02-15,2025,0,1517,1517,1517,7.2410606060606,0,TRUE
"New Jersey",2025-03-29,"calendar","empirical_multiplier",2025-03-01,2025,4,932,938,932,6,6,FALSE
"New Jersey",2025-03-29,"calendar","empirical_multiplier",2025-03-08,2025,3,606,630,606,24,24,FALSE
"New Jersey",2025-03-29,"calendar","empirical_multiplier",2025-03-15,2025,2,460,465,460,5,5,FALSE
"New Jersey",2025-03-29,"calendar","empirical_multiplier",2025-03-22,2025,1,344,345,344,1,1,FALSE
"New Jersey",2025-03-29,"calendar","empirical_multiplier",2025-03-29,2025,0,282,282,282,0,0,TRUE
"New Jersey",2025-03-29,"calendar","cumulative_poisson",2025-03-01,2025,4,932,938,932,6.07272727272727,6,FALSE
"New Jersey",2025-03-29,"calendar","cumulative_poisson",2025-03-08,2025,3,606,630,606,23.7218181818182,24,FALSE
"New Jersey",2025-03-29,"calendar","cumulative_poisson",2025-03-15,2025,2,460,465,460,4.42969696969697,5,FALSE
"New Jersey",2025-03-29,"calendar","cumulative_poisson",2025-03-22,2025,1,344,345,345,0.445454545454545,0,TRUE
"New Jersey",2025-03-29,"calendar","cumulative_poisson",2025-03-29,2025,0,282,282,323,35.565,41,FALSE
"New Jersey",2025-03-29,"calendar","cumulative_nb",2025-03-01,2025,4,932,938,1054.5,95.5848484848485,116.5,FALSE
"New Jersey",2025-03-29,"calendar","cumulative_nb",2025-03-08,2025,3,606,630,724,69.4221212121212,94,FALSE
"New Jersey",2025-03-29,"calendar","cumulative_nb",2025-03-15,2025,2,460,465,575.5,86.884393939394,110.5,FALSE
"New Jersey",2025-03-29,"calendar","cumulative_nb",2025-03-22,2025,1,344,345,442,73.3901515151515,97,FALSE
"New Jersey",2025-03-29,"calendar","cumulative_nb",2025-03-29,2025,0,282,282,459,133.870454545455,177,FALSE
"New Jersey",2025-03-29,"calendar","hurdle_ztnb",2025-03-01,2025,4,932,938,932,3.83363636363636,6,TRUE
"New Jersey",2025-03-29,"calendar","hurdle_ztnb",2025-03-08,2025,3,606,630,606,16.7040909090909,24,TRUE
"New Jersey",2025-03-29,"calendar","hurdle_ztnb",2025-03-15,2025,2,460,465,460,3.28863636363636,5,TRUE
"New Jersey",2025-03-29,"calendar","hurdle_ztnb",2025-03-22,2025,1,344,345,344,2.14166666666666,1,TRUE
"New Jersey",2025-03-29,"calendar","hurdle_ztnb",2025-03-29,2025,0,282,282,282,4.69484848484849,0,TRUE
"New Jersey",2025-03-29,"calendar","hurdle_ztpoisson",2025-03-01,2025,4,932,938,932,6,6,FALSE
"New Jersey",2025-03-29,"calendar","hurdle_ztpoisson",2025-03-08,2025,3,606,630,606,24,24,FALSE
"New Jersey",2025-03-29,"calendar","hurdle_ztpoisson",2025-03-15,2025,2,460,465,460,5,5,FALSE
"New Jersey",2025-03-29,"calendar","hurdle_ztpoisson",2025-03-22,2025,1,344,345,344,1,1,FALSE
"New Jersey",2025-03-29,"calendar","hurdle_ztpoisson",2025-03-29,2025,0,282,282,282,0,0,TRUE
"New Jersey",2025-04-26,"calendar","empirical_multiplier",2025-03-29,2025,4,282,282,282,0,0,TRUE
"New Jersey",2025-04-26,"calendar","empirical_multiplier",2025-04-05,2025,3,245,248,245,3,3,FALSE
"New Jersey",2025-04-26,"calendar","empirical_multiplier",2025-04-12,2025,2,161,161,161,0,0,TRUE
"New Jersey",2025-04-26,"calendar","empirical_multiplier",2025-04-19,2025,1,134,137,134,3,3,FALSE
"New Jersey",2025-04-26,"calendar","empirical_multiplier",2025-04-26,2025,0,68,72,68,4,4,FALSE
"New Jersey",2025-04-26,"calendar","cumulative_poisson",2025-03-29,2025,4,282,282,282,0.0104545454545452,0,TRUE
"New Jersey",2025-04-26,"calendar","cumulative_poisson",2025-04-05,2025,3,245,248,245,2.85454545454545,3,FALSE
"New Jersey",2025-04-26,"calendar","cumulative_poisson",2025-04-12,2025,2,161,161,161,0.0545454545454545,0,TRUE
"New Jersey",2025-04-26,"calendar","cumulative_poisson",2025-04-19,2025,1,134,137,135,1.04545454545455,2,TRUE
"New Jersey",2025-04-26,"calendar","cumulative_poisson",2025-04-26,2025,0,68,72,78,3.59090909090909,6,TRUE
"New Jersey",2025-04-26,"calendar","cumulative_nb",2025-03-29,2025,4,282,282,317,28.3027272727273,35,FALSE
"New Jersey",2025-04-26,"calendar","cumulative_nb",2025-04-05,2025,3,245,248,284,28.6154545454546,36,FALSE
"New Jersey",2025-04-26,"calendar","cumulative_nb",2025-04-12,2025,2,161,161,203,33.0933333333333,42,FALSE
"New Jersey",2025-04-26,"calendar","cumulative_nb",2025-04-19,2025,1,134,137,179,32.825303030303,42,FALSE
"New Jersey",2025-04-26,"calendar","cumulative_nb",2025-04-26,2025,0,68,72,124.5,39.0362121212121,52.5,FALSE
"New Jersey",2025-04-26,"calendar","hurdle_ztnb",2025-03-29,2025,4,282,282,282,0.483181818181818,0,TRUE
"New Jersey",2025-04-26,"calendar","hurdle_ztnb",2025-04-05,2025,3,245,248,245,2.18090909090909,3,TRUE
"New Jersey",2025-04-26,"calendar","hurdle_ztnb",2025-04-12,2025,2,161,161,161,1.17090909090909,0,TRUE
"New Jersey",2025-04-26,"calendar","hurdle_ztnb",2025-04-19,2025,1,134,137,134,3.3380303030303,3,TRUE
"New Jersey",2025-04-26,"calendar","hurdle_ztnb",2025-04-26,2025,0,68,72,69,6.20909090909091,3,TRUE
"New Jersey",2025-04-26,"calendar","hurdle_ztpoisson",2025-03-29,2025,4,282,282,282,0,0,TRUE
"New Jersey",2025-04-26,"calendar","hurdle_ztpoisson",2025-04-05,2025,3,245,248,245,3,3,FALSE
"New Jersey",2025-04-26,"calendar","hurdle_ztpoisson",2025-04-12,2025,2,161,161,161,0,0,TRUE
"New Jersey",2025-04-26,"calendar","hurdle_ztpoisson",2025-04-19,2025,1,134,137,134,3,3,FALSE
"New Jersey",2025-04-26,"calendar","hurdle_ztpoisson",2025-04-26,2025,0,68,72,68,4,4,FALSE
"New Jersey",2025-04-26,"compressed","empirical_multiplier",2025-03-29,2025,4,282,282,282,0,0,TRUE
"New Jersey",2025-04-26,"compressed","empirical_multiplier",2025-04-05,2025,3,245,248,245,3,3,FALSE
"New Jersey",2025-04-26,"compressed","empirical_multiplier",2025-04-12,2025,2,161,161,161,0,0,TRUE
"New Jersey",2025-04-26,"compressed","empirical_multiplier",2025-04-19,2025,1,134,137,134,3,3,FALSE
"New Jersey",2025-04-26,"compressed","empirical_multiplier",2025-04-26,2025,0,68,72,68,4,4,FALSE
"New Jersey",2025-04-26,"compressed","cumulative_poisson",2025-03-29,2025,4,282,282,281,0.82969696969697,1,TRUE
"New Jersey",2025-04-26,"compressed","cumulative_poisson",2025-04-05,2025,3,245,248,244,3.60242424242424,4,FALSE
"New Jersey",2025-04-26,"compressed","cumulative_poisson",2025-04-12,2025,2,161,161,160,0.490909090909091,1,TRUE
"New Jersey",2025-04-26,"compressed","cumulative_poisson",2025-04-19,2025,1,134,137,133,3.35454545454545,4,FALSE
"New Jersey",2025-04-26,"compressed","cumulative_poisson",2025-04-26,2025,0,68,72,69,1.7430303030303,3,TRUE
"New Jersey",2025-04-26,"compressed","cumulative_nb",2025-03-29,2025,4,282,282,282,0.3,0,TRUE
"New Jersey",2025-04-26,"compressed","cumulative_nb",2025-04-05,2025,3,245,248,244,3.43636363636364,4,FALSE
"New Jersey",2025-04-26,"compressed","cumulative_nb",2025-04-12,2025,2,161,161,160,0.354545454545455,1,TRUE
"New Jersey",2025-04-26,"compressed","cumulative_nb",2025-04-19,2025,1,134,137,134,3.22727272727273,3,FALSE
"New Jersey",2025-04-26,"compressed","cumulative_nb",2025-04-26,2025,0,68,72,69,1.69090909090909,3,TRUE
"New Jersey",2025-04-26,"compressed","hurdle_ztnb",2025-03-29,2025,4,282,282,282,0,0,TRUE
"New Jersey",2025-04-26,"compressed","hurdle_ztnb",2025-04-05,2025,3,245,248,245,3.01818181818182,3,FALSE
"New Jersey",2025-04-26,"compressed","hurdle_ztnb",2025-04-12,2025,2,161,161,161,0.155909090909091,0,TRUE
"New Jersey",2025-04-26,"compressed","hurdle_ztnb",2025-04-19,2025,1,134,137,134,2.74681818181818,3,FALSE
"New Jersey",2025-04-26,"compressed","hurdle_ztnb",2025-04-26,2025,0,68,72,68,4.04772727272727,4,TRUE
"New Jersey",2025-04-26,"compressed","hurdle_ztpoisson",2025-03-29,2025,4,282,282,282,0.1,0,TRUE
"New Jersey",2025-04-26,"compressed","hurdle_ztpoisson",2025-04-05,2025,3,245,248,245,3.14136363636364,3,FALSE
"New Jersey",2025-04-26,"compressed","hurdle_ztpoisson",2025-04-12,2025,2,161,161,161,0.1,0,TRUE
"New Jersey",2025-04-26,"compressed","hurdle_ztpoisson",2025-04-19,2025,1,134,137,134,3.30909090909091,3,FALSE
"New Jersey",2025-04-26,"compressed","hurdle_ztpoisson",2025-04-26,2025,0,68,72,68,2.84787878787879,4,TRUE
"New Jersey",2025-05-31,"calendar","empirical_multiplier",2025-05-03,2025,4,70,70,70,0,0,TRUE
"New Jersey",2025-05-31,"calendar","empirical_multiplier",2025-05-10,2025,3,40,40,40,0,0,TRUE
"New Jersey",2025-05-31,"calendar","empirical_multiplier",2025-05-17,2025,2,43,43,43,0,0,TRUE
"New Jersey",2025-05-31,"calendar","empirical_multiplier",2025-05-24,2025,1,25,25,25,0,0,TRUE
"New Jersey",2025-05-31,"calendar","empirical_multiplier",2025-05-31,2025,0,30,30,30,0,0,TRUE
"New Jersey",2025-05-31,"calendar","cumulative_poisson",2025-05-03,2025,4,70,70,70,0.00909090909090909,0,TRUE
"New Jersey",2025-05-31,"calendar","cumulative_poisson",2025-05-10,2025,3,40,40,40,0,0,TRUE
"New Jersey",2025-05-31,"calendar","cumulative_poisson",2025-05-17,2025,2,43,43,43,0.0181818181818182,0,TRUE
"New Jersey",2025-05-31,"calendar","cumulative_poisson",2025-05-24,2025,1,25,25,25,0.0818181818181818,0,TRUE
"New Jersey",2025-05-31,"calendar","cumulative_poisson",2025-05-31,2025,0,30,30,35,3.38181818181818,5,FALSE
"New Jersey",2025-05-31,"calendar","cumulative_nb",2025-05-03,2025,4,70,70,77,5.20909090909091,7,FALSE
"New Jersey",2025-05-31,"calendar","cumulative_nb",2025-05-10,2025,3,40,40,46,4.14909090909091,6,FALSE
"New Jersey",2025-05-31,"calendar","cumulative_nb",2025-05-17,2025,2,43,43,51,5.71954545454545,8,FALSE
"New Jersey",2025-05-31,"calendar","cumulative_nb",2025-05-24,2025,1,25,25,34,6.39909090909091,9,FALSE
"New Jersey",2025-05-31,"calendar","cumulative_nb",2025-05-31,2025,0,30,30,47,12.8831818181818,17,FALSE
"New Jersey",2025-05-31,"calendar","hurdle_ztnb",2025-05-03,2025,4,70,70,70,0.815454545454545,0,TRUE
"New Jersey",2025-05-31,"calendar","hurdle_ztnb",2025-05-10,2025,3,40,40,40,1.3219696969697,0,TRUE
"New Jersey",2025-05-31,"calendar","hurdle_ztnb",2025-05-17,2025,2,43,43,43,1.97015151515151,0,TRUE
"New Jersey",2025-05-31,"calendar","hurdle_ztnb",2025-05-24,2025,1,25,25,25,3.12863636363636,0,TRUE
"New Jersey",2025-05-31,"calendar","hurdle_ztnb",2025-05-31,2025,0,30,30,30.5,5.25287878787879,0.5,TRUE
"New Jersey",2025-05-31,"calendar","hurdle_ztpoisson",2025-05-03,2025,4,70,70,70,0,0,TRUE
"New Jersey",2025-05-31,"calendar","hurdle_ztpoisson",2025-05-10,2025,3,40,40,40,0,0,TRUE
"New Jersey",2025-05-31,"calendar","hurdle_ztpoisson",2025-05-17,2025,2,43,43,43,0,0,TRUE
"New Jersey",2025-05-31,"calendar","hurdle_ztpoisson",2025-05-24,2025,1,25,25,25,0,0,TRUE
"New Jersey",2025-05-31,"calendar","hurdle_ztpoisson",2025-05-31,2025,0,30,30,30,0,0,TRUE
"New Mexico",2025-01-02,"calendar","empirical_multiplier",2024-11-30,2024,4,53,55,53,2,2,FALSE
"New Mexico",2025-01-02,"calendar","empirical_multiplier",2024-12-07,2024,3,100,103,100,3,3,FALSE
"New Mexico",2025-01-02,"calendar","empirical_multiplier",2024-12-14,2024,2,107,108,107,1,1,FALSE
"New Mexico",2025-01-02,"calendar","empirical_multiplier",2024-12-21,2024,1,196,207,196,11,11,FALSE
"New Mexico",2025-01-02,"calendar","empirical_multiplier",2024-12-28,2024,0,216,234,216,18,18,FALSE
"New Mexico",2025-01-02,"calendar","cumulative_poisson",2024-11-30,2024,4,53,55,53,1.41818181818182,2,TRUE
"New Mexico",2025-01-02,"calendar","cumulative_poisson",2024-12-07,2024,3,100,103,100,2.03636363636364,3,TRUE
"New Mexico",2025-01-02,"calendar","cumulative_poisson",2024-12-14,2024,2,107,108,107,0.983181818181818,1,TRUE
"New Mexico",2025-01-02,"calendar","cumulative_poisson",2024-12-21,2024,1,196,207,195,8.66136363636364,12,FALSE
"New Mexico",2025-01-02,"calendar","cumulative_poisson",2024-12-28,2024,0,216,234,235,2.5219696969697,1,TRUE
"New Mexico",2025-01-02,"calendar","cumulative_nb",2024-11-30,2024,4,53,55,53,1.41818181818182,2,TRUE
"New Mexico",2025-01-02,"calendar","cumulative_nb",2024-12-07,2024,3,100,103,100,2.18181818181818,3,TRUE
"New Mexico",2025-01-02,"calendar","cumulative_nb",2024-12-14,2024,2,107,108,106.5,0.965000000000001,1.5,TRUE
"New Mexico",2025-01-02,"calendar","cumulative_nb",2024-12-21,2024,1,196,207,195,9.00878787878788,12,FALSE
"New Mexico",2025-01-02,"calendar","cumulative_nb",2024-12-28,2024,0,216,234,234,2.6139393939394,0,TRUE
"New Mexico",2025-01-02,"calendar","hurdle_ztnb",2024-11-30,2024,4,53,55,53,1.51181818181818,2,TRUE
"New Mexico",2025-01-02,"calendar","hurdle_ztnb",2024-12-07,2024,3,100,103,100,2.07818181818182,3,TRUE
"New Mexico",2025-01-02,"calendar","hurdle_ztnb",2024-12-14,2024,2,107,108,107,0.649242424242424,1,TRUE
"New Mexico",2025-01-02,"calendar","hurdle_ztnb",2024-12-21,2024,1,196,207,196,7.22909090909091,11,TRUE
"New Mexico",2025-01-02,"calendar","hurdle_ztnb",2024-12-28,2024,0,216,234,216,11.8690909090909,18,FALSE
"New Mexico",2025-01-02,"calendar","hurdle_ztpoisson",2024-11-30,2024,4,53,55,53,1.66363636363636,2,TRUE
"New Mexico",2025-01-02,"calendar","hurdle_ztpoisson",2024-12-07,2024,3,100,103,104,1.35590909090909,1,TRUE
"New Mexico",2025-01-02,"calendar","hurdle_ztpoisson",2024-12-14,2024,2,107,108,107,0.654545454545455,1,TRUE
"New Mexico",2025-01-02,"calendar","hurdle_ztpoisson",2024-12-21,2024,1,196,207,199,5.35454545454545,8,TRUE
"New Mexico",2025-01-02,"calendar","hurdle_ztpoisson",2024-12-28,2024,0,216,234,221,7.34015151515152,13,TRUE
"New Mexico",2025-01-02,"compressed","empirical_multiplier",2024-11-16,2024,4,21,21,21,0,0,TRUE
"New Mexico",2025-01-02,"compressed","empirical_multiplier",2024-11-30,2024,3,53,55,53,2,2,FALSE
"New Mexico",2025-01-02,"compressed","empirical_multiplier",2024-12-14,2024,2,107,108,107,1,1,FALSE
"New Mexico",2025-01-02,"compressed","empirical_multiplier",2024-12-21,2024,1,196,207,196,11,11,FALSE
"New Mexico",2025-01-02,"compressed","empirical_multiplier",2024-12-28,2024,0,216,234,216,18,18,FALSE
"New Mexico",2025-01-02,"compressed","cumulative_poisson",2024-11-16,2024,4,21,21,21,0.0909090909090909,0,TRUE
"New Mexico",2025-01-02,"compressed","cumulative_poisson",2024-11-30,2024,3,53,55,53,1.13636363636364,2,TRUE
"New Mexico",2025-01-02,"compressed","cumulative_poisson",2024-12-14,2024,2,107,108,107,0.681818181818182,1,TRUE
"New Mexico",2025-01-02,"compressed","cumulative_poisson",2024-12-21,2024,1,196,207,195,8.66909090909091,12,FALSE
"New Mexico",2025-01-02,"compressed","cumulative_poisson",2024-12-28,2024,0,216,234,225,5.63272727272727,9,TRUE
"New Mexico",2025-01-02,"compressed","cumulative_nb",2024-11-16,2024,4,21,21,21,0.1,0,TRUE
"New Mexico",2025-01-02,"compressed","cumulative_nb",2024-11-30,2024,3,53,55,53,1.02727272727273,2,TRUE
"New Mexico",2025-01-02,"compressed","cumulative_nb",2024-12-14,2024,2,107,108,107,0.677727272727272,1,TRUE
"New Mexico",2025-01-02,"compressed","cumulative_nb",2024-12-21,2024,1,196,207,195,8.67818181818182,12,FALSE
"New Mexico",2025-01-02,"compressed","cumulative_nb",2024-12-28,2024,0,216,234,223,6.09090909090909,11,TRUE
"New Mexico",2025-01-02,"compressed","hurdle_ztnb",2024-11-16,2024,4,21,21,21,0.0636363636363637,0,TRUE
"New Mexico",2025-01-02,"compressed","hurdle_ztnb",2024-11-30,2024,3,53,55,53,1.5,2,TRUE
"New Mexico",2025-01-02,"compressed","hurdle_ztnb",2024-12-14,2024,2,107,108,107,0.609090909090909,1,TRUE
"New Mexico",2025-01-02,"compressed","hurdle_ztnb",2024-12-21,2024,1,196,207,196,8.39227272727273,11,FALSE
"New Mexico",2025-01-02,"compressed","hurdle_ztnb",2024-12-28,2024,0,216,234,218,10.9454545454545,16,FALSE
