"location","origin","clock","model","nll","convergence","max_gradient","gradient_status","finite_fit","finite_prediction","leakage_ok","use_random","retraction_mass","q_C_min","q_C_max","q_terminal","reconstruction","negative_projection_count","n_cells","fit_seconds","warnings"
"Nevada",2025-04-26,"calendar","hurdle_ztnb",1039.73932999216,0,0.00171933004847169,"pass",TRUE,TRUE,TRUE,FALSE,0.0674933462237782,0.817175308754434,0.93251987143349,0.93251987143349,"anchored sequential hurdle updates",4,1998,4.2199999999998,""
"Nevada",2025-04-26,"calendar","hurdle_ztpoisson",1224.82095540748,0,0.00671975465820651,"pass",TRUE,TRUE,TRUE,FALSE,0.10053899209232,0.800656980017911,0.899485464971395,0.899485464971395,"anchored sequential hurdle updates",0,1998,4.08699999999999,""
"Nevada",2025-04-26,"compressed","cumulative_poisson",3173.4805135671,0,0.000924098376853682,"pass",TRUE,TRUE,TRUE,TRUE,0.0759887095158394,0.86403877538647,0.924012543340339,0.924012543340339,"anchored independent signed-Poisson update approximation",0,1053,2.11999999999989,""
"Nevada",2025-04-26,"compressed","cumulative_nb",3395.43244112182,0,0.000702600960949464,"pass",TRUE,TRUE,TRUE,TRUE,0.077684826623354,0.864675750323091,0.922316467193172,0.922316467193172,"anchored independent signed-Poisson update approximation",0,1053,2.71500000000015,""
"Nevada",2025-04-26,"compressed","hurdle_ztnb",810.478712396573,0,0.00032856579958418,"pass",TRUE,TRUE,TRUE,FALSE,0.0530523318438248,0.902857310593464,0.946967672171106,0.946967672171106,"anchored sequential hurdle updates",2,1053,3.44899999999961,""
"Nevada",2025-04-26,"compressed","hurdle_ztpoisson",810.164924696556,0,0.00595196207255877,"pass",TRUE,TRUE,TRUE,FALSE,0.0475372114063764,0.916211695873958,0.952923977062851,0.95248498278258,"anchored sequential hurdle updates",0,1053,3.34100000000035,""
"Nevada",2025-05-31,"calendar","cumulative_poisson",5182.89599178168,0,0.000921759585470028,"pass",TRUE,TRUE,TRUE,TRUE,0.0210680635130088,0.774222970507481,0.978932040269213,0.978932040269213,"anchored independent signed-Poisson update approximation",0,2133,3.23700000000008,""
"Nevada",2025-05-31,"calendar","cumulative_nb",5314.48689939576,0,0.000243453354352621,"pass",TRUE,TRUE,TRUE,TRUE,0.0268847073941603,0.795545494296949,0.973115747716199,0.973115747716199,"anchored independent signed-Poisson update approximation",0,2133,5.971,"NA/NaN function evaluation"
"Nevada",2025-05-31,"calendar","hurdle_ztnb",1090.91241922237,0,0.00119290871483141,"pass",TRUE,TRUE,TRUE,FALSE,0.0617143192782534,0.817085518586939,0.938298362593766,0.938298362593766,"anchored sequential hurdle updates",9,2133,4.35399999999981,""
"Nevada",2025-05-31,"calendar","hurdle_ztpoisson",1274.51549861001,0,0.00494920740955925,"pass",TRUE,TRUE,TRUE,FALSE,0.0958708094170471,0.802057504948178,0.904148706542652,0.904148706542652,"anchored sequential hurdle updates",0,2133,4.20200000000023,""
"Nevada",2025-05-31,"compressed","cumulative_poisson",3594.58517610371,0,0.00149884062541955,"pass",TRUE,TRUE,TRUE,TRUE,0.0744483987262316,0.863575553116666,0.925553470110682,0.925553470110682,"anchored independent signed-Poisson update approximation",0,1188,2.23399999999947,""
"Nevada",2025-05-31,"compressed","cumulative_nb",3824.11070176856,0,0.0032558191989267,"pass",TRUE,TRUE,TRUE,TRUE,0.0757703148614364,0.86417010971665,0.924231575021823,0.924231575021823,"anchored independent signed-Poisson update approximation",0,1188,2.79899999999998,""
"Nevada",2025-05-31,"compressed","hurdle_ztnb",857.218150983481,0,0.00158191035183997,"pass",TRUE,TRUE,TRUE,FALSE,0.048584361029623,0.904164204717279,0.951496453403891,0.951433191036656,"anchored sequential hurdle updates",7,1188,3.70300000000043,""
"Nevada",2025-05-31,"compressed","hurdle_ztpoisson",844.520798351579,0,0.00984487910634346,"pass",TRUE,TRUE,TRUE,FALSE,0.0435298735918662,0.916696355491711,0.956671523284952,0.956487645157195,"anchored sequential hurdle updates",0,1188,3.44200000000001,""
"New Hampshire",2025-01-02,"calendar","cumulative_poisson",2236.04242414608,0,6.55329617679223e-05,"pass",TRUE,TRUE,TRUE,TRUE,0.127912689052907,0.79926446296087,0.876937097637129,0.872091963444565,"anchored independent signed-Poisson update approximation",0,1539,2.60500000000047,""
"New Hampshire",2025-01-02,"calendar","cumulative_nb",2413.11786906746,0,0.000695084171076638,"pass",TRUE,TRUE,TRUE,TRUE,0.124086148812373,0.797152495728555,0.880223316042055,0.875918380228066,"anchored independent signed-Poisson update approximation",0,1539,3.09500000000025,""
"New Hampshire",2025-01-02,"calendar","hurdle_ztnb",344.454236183951,0,5.60990426023977e-05,"pass",TRUE,TRUE,TRUE,FALSE,0.025897788336986,0.834549372272647,0.974104193379775,0.974104193379775,"anchored sequential hurdle updates",2,1539,2.84900000000016,""
"New Hampshire",2025-01-02,"calendar","hurdle_ztpoisson",333.164001718935,0,0.000190669336856963,"pass",TRUE,TRUE,TRUE,FALSE,0.0184547540071011,0.797479812431708,0.982167324241637,0.981545254946246,"anchored sequential hurdle updates",1,1539,2.9399999999996,""
"New Hampshire",2025-01-02,"compressed","cumulative_poisson",1406.92855648799,0,0.000221668799675001,"pass",TRUE,TRUE,TRUE,TRUE,0.156829412671325,0.81901350279661,0.852080449350463,0.843178053384923,"anchored independent signed-Poisson update approximation",0,648,1.77400000000034,""
"New Hampshire",2025-01-02,"compressed","cumulative_nb",1568.30637087399,0,0.000784188082354476,"pass",TRUE,TRUE,TRUE,TRUE,0.153412382533974,0.818521162858131,0.8550459553488,0.846595366744227,"anchored independent signed-Poisson update approximation",0,648,1.95499999999993,""
"New Hampshire",2025-01-02,"compressed","hurdle_ztnb",273.18124753482,0,0.000513718684432285,"pass",TRUE,TRUE,TRUE,FALSE,0.0217433575925817,0.977342659950908,0.99978120185977,0.97825707360373,"anchored sequential hurdle updates",6,648,2.40799999999945,""
"New Hampshire",2025-01-02,"compressed","hurdle_ztpoisson",258.507687937925,0,0.000492341317348009,"pass",TRUE,TRUE,TRUE,FALSE,0.0198237313204257,0.968531560119578,0.999590585308681,0.980176816704501,"anchored sequential hurdle updates",3,648,2.42399999999998,""
"New Hampshire",2025-02-15,"calendar","cumulative_poisson",2934.54308449483,0,0.00140692841593859,"pass",TRUE,TRUE,TRUE,TRUE,0.178783178405936,0.670557894235282,0.975671402690712,0.821216821594083,"anchored independent signed-Poisson update approximation",0,1728,2.52199999999993,""
"New Hampshire",2025-02-15,"calendar","cumulative_nb",2909.77516172394,0,0.00112697617614987,"pass",TRUE,TRUE,TRUE,TRUE,0.135053467778023,0.716525174603264,0.949592684222058,0.864946548364603,"anchored independent signed-Poisson update approximation",0,1728,4.60999999999967,"NA/NaN function evaluation"
"New Hampshire",2025-02-15,"calendar","hurdle_ztnb",540.377713152018,0,0.000306528898248892,"pass",TRUE,TRUE,TRUE,FALSE,0.149129756249157,0.597599332468508,0.972335570167802,0.850878734185981,"anchored sequential hurdle updates",11,1728,3.32499999999982,""
"New Hampshire",2025-02-15,"calendar","hurdle_ztpoisson",623.586464836236,0,0.00560875071001998,"pass",TRUE,TRUE,TRUE,FALSE,0.25482849658926,0.703980807503412,0.959656102151004,0.745173110201917,"anchored sequential hurdle updates",0,1728,3.22500000000036,""
"New Hampshire",2025-02-15,"compressed","cumulative_poisson",1789.31857157049,0,0.000713503323040238,"pass",TRUE,TRUE,TRUE,TRUE,0.145331340150775,0.815005939966015,0.886198779144742,0.854675073718152,"anchored independent signed-Poisson update approximation",0,783,1.86999999999989,""
"New Hampshire",2025-02-15,"compressed","cumulative_nb",1960.71207260316,0,0.000803056615936271,"pass",TRUE,TRUE,TRUE,TRUE,0.146322940942677,0.815437669461557,0.884881025107985,0.853683956441584,"anchored independent signed-Poisson update approximation",0,783,2.29500000000007,""
"New Hampshire",2025-02-15,"compressed","hurdle_ztnb",386.789880552475,0,0.000611262563642745,"pass",TRUE,TRUE,TRUE,FALSE,0.0641118920440702,0.795461171208697,0.993970130997165,0.935897159268088,"anchored sequential hurdle updates",17,783,2.71999999999935,""
"New Hampshire",2025-02-15,"compressed","hurdle_ztpoisson",379.842850421397,0,0.00461426404415945,"pass",TRUE,TRUE,TRUE,FALSE,0.0521393493036164,0.883962173500129,0.987075346942398,0.94786393895082,"anchored sequential hurdle updates",6,783,2.61599999999999,""
"New Hampshire",2025-03-29,"calendar","cumulative_poisson",3403.53983504683,0,0.00126331033565473,"pass",TRUE,TRUE,TRUE,TRUE,0.134804057190187,0.666370251210321,0.935258408557086,0.865195968973628,"anchored independent signed-Poisson update approximation",0,1890,2.85400000000027,""
"New Hampshire",2025-03-29,"calendar","cumulative_nb",3343.99445670921,0,0.000883646228839421,"pass",TRUE,TRUE,TRUE,TRUE,0.11802748576213,0.70235124214228,0.931306836707219,0.881972664869927,"anchored independent signed-Poisson update approximation",0,1890,5.32400000000052,"NA/NaN function evaluation"
"New Hampshire",2025-03-29,"calendar","hurdle_ztnb",773.196658701457,0,0.000505410578541809,"pass",TRUE,TRUE,TRUE,FALSE,0.0828659266182844,0.486463045112524,0.917202429288886,0.917202429288886,"anchored sequential hurdle updates",10,1890,3.7489999999998,""
"New Hampshire",2025-03-29,"calendar","hurdle_ztpoisson",901.122595683031,0,0.0025435581292339,"pass",TRUE,TRUE,TRUE,FALSE,0.192753302023003,0.633958121058347,0.900641148292881,0.807289827742051,"anchored sequential hurdle updates",0,1890,3.88299999999981,""
"New Hampshire",2025-03-29,"compressed","cumulative_poisson",2307.66280879681,0,0.000244790416745744,"pass",TRUE,TRUE,TRUE,TRUE,0.0709415654285306,0.775519006445435,0.929059723748992,0.929059723748992,"anchored independent signed-Poisson update approximation",0,945,1.95800000000054,""
"New Hampshire",2025-03-29,"compressed","cumulative_nb",2483.2043887605,0,0.000225206124338295,"pass",TRUE,TRUE,TRUE,TRUE,0.0771616093533613,0.791598781438275,0.922839719466415,0.922839719466415,"anchored independent signed-Poisson update approximation",0,945,2.43399999999929,""
"New Hampshire",2025-03-29,"compressed","hurdle_ztnb",570.207751861356,0,0.000694191172545544,"pass",TRUE,TRUE,TRUE,FALSE,0.0677921445573315,0.687921459118917,0.932253920447049,0.932253920447049,"anchored sequential hurdle updates",6,945,2.96700000000055,""
"New Hampshire",2025-03-29,"compressed","hurdle_ztpoisson",625.78530443798,0,0.00099059107811561,"pass",TRUE,TRUE,TRUE,FALSE,0.0741396334142951,0.739984418430974,0.925913953448353,0.925913953448353,"anchored sequential hurdle updates",0,945,2.91399999999976,""
"New Hampshire",2025-04-26,"calendar","cumulative_poisson",3785.52047253219,0,0.0045184501570924,"pass",TRUE,TRUE,TRUE,TRUE,0.145531647184261,0.678318844784766,0.901246539381963,0.85447088452235,"anchored independent signed-Poisson update approximation",0,1998,3.00900000000001,""
"New Hampshire",2025-04-26,"calendar","cumulative_nb",3707.63570534207,0,0.000366292459987927,"pass",TRUE,TRUE,TRUE,TRUE,0.113532187124267,0.735586527752489,0.91765117548666,0.886469199860821,"anchored independent signed-Poisson update approximation",0,1998,5.6220000000003,"NA/NaN function evaluation"
"New Hampshire",2025-04-26,"calendar","hurdle_ztnb",820.253404466078,0,0.00058093853874297,"pass",TRUE,TRUE,TRUE,FALSE,0.0969041223186487,0.487049910045288,0.903160881158362,0.903160881158362,"anchored sequential hurdle updates",42,1998,3.75600000000031,""
"New Hampshire",2025-04-26,"calendar","hurdle_ztpoisson",975.90385141704,0,0.00630836699693171,"pass",TRUE,TRUE,TRUE,FALSE,0.222283699479075,0.637645390929759,0.891281007989769,0.777744512137777,"anchored sequential hurdle updates",2,1998,3.74499999999989,""
"New Hampshire",2025-04-26,"compressed","cumulative_poisson",2679.89873335919,0,0.00216218748947494,"pass",TRUE,TRUE,TRUE,TRUE,0.082902174862322,0.786221062687424,0.917102324166649,0.917102324166649,"anchored independent signed-Poisson update approximation",0,1053,2.09499999999935,""
"New Hampshire",2025-04-26,"compressed","cumulative_nb",2853.38174766728,0,0.00228554803114172,"pass",TRUE,TRUE,TRUE,TRUE,0.0895496625680316,0.804344997456875,0.910454907483312,0.910454907483312,"anchored independent signed-Poisson update approximation",0,1053,2.60000000000036,""
"New Hampshire",2025-04-26,"compressed","hurdle_ztnb",614.005645324038,0,0.000319543497583119,"pass",TRUE,TRUE,TRUE,FALSE,0.0801318698538604,0.676992216530941,0.919907338804378,0.919907338804378,"anchored sequential hurdle updates",42,1053,3.11999999999989,""
"New Hampshire",2025-04-26,"compressed","hurdle_ztpoisson",703.698922129999,0,0.00564333322610213,"pass",TRUE,TRUE,TRUE,FALSE,0.0692959938932319,0.725892937030466,0.930737355533497,0.930737355533497,"anchored sequential hurdle updates",1,1053,3.03800000000047,""
"New Hampshire",2025-05-31,"calendar","cumulative_poisson",4192.17781816082,0,0.00310772842659102,"pass",TRUE,TRUE,TRUE,TRUE,0.158267903915219,0.669116348012182,0.885557257068996,0.841739857548859,"anchored independent signed-Poisson update approximation",8,2133,3.20599999999922,""
"New Hampshire",2025-05-31,"calendar","cumulative_nb",4144.2268732307,0,0.00145314049379952,"pass",TRUE,TRUE,TRUE,TRUE,0.121264179010153,0.734117180299375,0.912835382592985,0.878738802622185,"anchored independent signed-Poisson update approximation",3,2133,5.13600000000042,""
"New Hampshire",2025-05-31,"calendar","hurdle_ztnb",852.347819720282,0,0.00135596820986317,"pass",TRUE,TRUE,TRUE,FALSE,0.0988797448630523,0.478883867573878,0.901194348728655,0.901194348728655,"anchored sequential hurdle updates",87,2133,3.98700000000008,""
"New Hampshire",2025-05-31,"calendar","hurdle_ztpoisson",1009.27012418194,0,0.00490306721348049,"pass",TRUE,TRUE,TRUE,FALSE,0.217138734606898,0.645826152335575,0.898117575579234,0.78288249154825,"anchored sequential hurdle updates",33,2133,3.84400000000005,""
"New Hampshire",2025-05-31,"compressed","cumulative_poisson",3062.75322254998,0,0.000472745640752892,"pass",TRUE,TRUE,TRUE,TRUE,0.0849097378564707,0.788076528305353,0.91509566935783,0.91509566935783,"anchored independent signed-Poisson update approximation",2,1188,2.61700000000019,""
"New Hampshire",2025-05-31,"compressed","cumulative_nb",3247.90402080732,0,0.000608463874560372,"pass",TRUE,TRUE,TRUE,TRUE,0.0916568187382143,0.802907076219225,0.908348829256411,0.908348829256411,"anchored independent signed-Poisson update approximation",0,1188,2.81400000000031,""
"New Hampshire",2025-05-31,"compressed","hurdle_ztnb",645.73832020698,0,0.000247837588137401,"pass",TRUE,TRUE,TRUE,FALSE,0.0808393317708306,0.673726091848808,0.919206398610534,0.919206398610534,"anchored sequential hurdle updates",98,1188,3.26099999999951,""
"New Hampshire",2025-05-31,"compressed","hurdle_ztpoisson",728.800942785708,0,0.00631922736547835,"pass",TRUE,TRUE,TRUE,FALSE,0.0652153331029201,0.733076098782783,0.934809754883534,0.934809754883534,"anchored sequential hurdle updates",21,1188,3.13299999999981,""
"New Jersey",2025-01-02,"calendar","cumulative_poisson",6854.72490303744,0,0.00505178667468087,"pass",TRUE,TRUE,TRUE,TRUE,0.00371032102484385,0.951435042585528,0.996289939039323,0.996289939039323,"anchored independent signed-Poisson update approximation",0,1539,2.47100000000046,""
"New Jersey",2025-01-02,"calendar","cumulative_nb",6955.69518632698,0,0.00793819523321915,"pass",TRUE,TRUE,TRUE,TRUE,0.0478397223956777,0.470520323084278,0.952208158985448,0.952208158985448,"anchored independent signed-Poisson update approximation",1,1539,3.65799999999945,""
"New Jersey",2025-01-02,"calendar","hurdle_ztnb",836.710581017037,0,0.00121559453361186,"pass",TRUE,TRUE,TRUE,FALSE,0.0263457106382044,0.933976059763657,0.973656954329552,0.973656954329552,"anchored sequential hurdle updates",0,1539,3.63100000000031,""
"New Jersey",2025-01-02,"calendar","hurdle_ztpoisson",890.586502020094,0,0.00456998261200036,"pass",TRUE,TRUE,TRUE,FALSE,0.0137771662555707,0.963238104115213,0.986223727995234,0.986223727995234,"anchored sequential hurdle updates",0,1539,3.40499999999975,""
"New Jersey",2025-01-02,"compressed","cumulative_poisson",2344.48653326742,0,0.000172747870293838,"pass",TRUE,TRUE,TRUE,TRUE,0.00331231680896471,0.996687683191115,0.999613054486633,0.996687683191115,"anchored independent signed-Poisson update approximation",0,648,1.75900000000001,""
"New Jersey",2025-01-02,"compressed","cumulative_nb",2588.76097710134,0,0.00057388486384502,"pass",TRUE,TRUE,TRUE,TRUE,0.00433565090751346,0.995664349092718,0.999391454951465,0.995664349092718,"anchored independent signed-Poisson update approximation",0,648,2.1239999999998,""
"New Jersey",2025-01-02,"compressed","hurdle_ztnb",516.860678396923,0,0.000708503868568577,"pass",TRUE,TRUE,TRUE,FALSE,0.0229151306385395,0.973115720548643,0.980432309255793,0.97708497268535,"anchored sequential hurdle updates",0,648,2.69400000000041,""
"New Jersey",2025-01-02,"compressed","hurdle_ztpoisson",495.836134874752,0,0.00290146889326051,"pass",TRUE,TRUE,TRUE,FALSE,0.0169789745455685,0.983021107874521,0.989293316367414,0.983021107874521,"anchored sequential hurdle updates",0,648,2.6260000000002,""
"New Jersey",2025-02-15,"calendar","cumulative_poisson",9820.74694461849,0,0.00446032939346175,"pass",TRUE,TRUE,TRUE,TRUE,0.00530359346898033,0.83658831620785,0.999891598600342,0.99469640653102,"anchored independent signed-Poisson update approximation",0,1728,2.92100000000028,""
"New Jersey",2025-02-15,"calendar","cumulative_nb",7842.56998960474,0,0.00444587694963161,"pass",TRUE,TRUE,TRUE,TRUE,0.0683315549051386,0.470715404951567,0.931739471338851,0.931739471338851,"anchored independent signed-Poisson update approximation",0,1728,4.61999999999989,""
"New Jersey",2025-02-15,"calendar","hurdle_ztnb",972.903251065282,0,0.000657684824845295,"pass",TRUE,TRUE,TRUE,FALSE,0.0549832584036798,0.892083050959495,0.945023659521545,0.945023659521545,"anchored sequential hurdle updates",0,1728,3.79100000000017,""
"New Jersey",2025-02-15,"calendar","hurdle_ztpoisson",1363.43753150519,0,0.032522421966064,"pass",TRUE,TRUE,TRUE,FALSE,0.0532782196904948,0.939163081833949,0.973415970539206,0.946723530959719,"anchored sequential hurdle updates",0,1728,3.78899999999976,""
"New Jersey",2025-02-15,"compressed","cumulative_poisson",2850.28808235529,0,0.00381814279365056,"pass",TRUE,TRUE,TRUE,TRUE,0.0097479499005225,0.99025205009966,0.999231396622166,0.99025205009966,"anchored independent signed-Poisson update approximation",0,783,1.84599999999955,""
"New Jersey",2025-02-15,"compressed","cumulative_nb",3110.96679477997,0,0.00172009307914966,"pass",TRUE,TRUE,TRUE,TRUE,0.0123294578019422,0.987670542202311,0.997635126907106,0.987670542202311,"anchored independent signed-Poisson update approximation",0,783,2.50500000000011,""
"New Jersey",2025-02-15,"compressed","hurdle_ztnb",588.944937831182,0,0.000220541645554739,"pass",TRUE,TRUE,TRUE,FALSE,0.0141656779231993,0.982012684214567,0.987672616120331,0.9858343593504,"anchored sequential hurdle updates",0,783,3.13799999999992,""
"New Jersey",2025-02-15,"compressed","hurdle_ztpoisson",558.441778984313,0,0.0194590961615173,"pass",TRUE,TRUE,TRUE,FALSE,0.0124850103276683,0.987334626192187,0.992311269592707,0.987515037956341,"anchored sequential hurdle updates",0,783,2.89400000000023,""
"New Jersey",2025-03-29,"calendar","cumulative_poisson",10686.2714565146,0,0.00530855741052871,"pass",TRUE,TRUE,TRUE,TRUE,0.00233550264724677,0.860855116107803,0.9979119470817,0.997664497362771,"anchored independent signed-Poisson update approximation",0,1890,3.23199999999997,""
"New Jersey",2025-03-29,"calendar","cumulative_nb",8704.5079940139,0,0.000237041532781035,"pass",TRUE,TRUE,TRUE,TRUE,0.0574505083719664,0.502419893831532,0.942608711940246,0.942608711940246,"anchored independent signed-Poisson update approximation",0,1890,5.42299999999977,""
"New Jersey",2025-03-29,"calendar","hurdle_ztnb",1107.3825635851,0,0.000500908450459803,"pass",TRUE,TRUE,TRUE,FALSE,0.0686473750307629,0.883846625937127,0.931364753433205,0.931364753433205,"anchored sequential hurdle updates",2,1890,3.84099999999944,""
"New Jersey",2025-03-29,"calendar","hurdle_ztpoisson",2197.39889449669,0,0.0279891341239214,"pass",TRUE,TRUE,TRUE,FALSE,0.0447901226728784,0.945542947237254,0.973841609418788,0.955211477828257,"anchored sequential hurdle updates",0,1890,3.89499999999953,""
"New Jersey",2025-04-26,"calendar","cumulative_poisson",11159.8616208228,0,0.00288325637737352,"pass",TRUE,TRUE,TRUE,TRUE,0.00222399753793809,0.862311932844351,0.997879899993552,0.997776002466867,"anchored independent signed-Poisson update approximation",0,1998,3.27599999999984,""
"New Jersey",2025-04-26,"calendar","cumulative_nb",9328.59148670182,0,0.0050316235825445,"pass",TRUE,TRUE,TRUE,TRUE,0.0578951475032941,0.52947561622857,0.942162089037501,0.942162089037501,"anchored independent signed-Poisson update approximation",0,1998,6.57999999999993,"NA/NaN function evaluation"
"New Jersey",2025-04-26,"calendar","hurdle_ztnb",1150.31872278174,0,0.000305446391197248,"pass",TRUE,TRUE,TRUE,FALSE,0.0708326221771698,0.88719204900829,0.929179326814862,0.929179326814862,"anchored sequential hurdle updates",17,1998,4.05200000000059,""
"New Jersey",2025-04-26,"calendar","hurdle_ztpoisson",2243.64434638719,0,0.0381827732394997,"pass",TRUE,TRUE,TRUE,FALSE,0.0452192623531877,0.94518743722522,0.973973625886832,0.954782346070313,"anchored sequential hurdle updates",0,1998,4.20799999999963,""
"New Jersey",2025-04-26,"compressed","cumulative_poisson",4142.88911612839,0,0.000398167962387674,"pass",TRUE,TRUE,TRUE,TRUE,0.00588790189296303,0.988906656762508,1,0.994112098107037,"anchored independent signed-Poisson update approximation",0,1053,2.17000000000007,""
"New Jersey",2025-04-26,"compressed","cumulative_nb",4413.41086983262,0,0.000465136310598607,"pass",TRUE,TRUE,TRUE,TRUE,0.00522963439272252,0.98376711627288,0.999999999820799,0.994770365607277,"anchored independent signed-Poisson update approximation",0,1053,3.13199999999961,""
"New Jersey",2025-04-26,"compressed","hurdle_ztnb",747.699241349003,0,0.000109233637785588,"pass",TRUE,TRUE,TRUE,FALSE,0.0258143179267395,0.97073307370939,0.97769615094258,0.974185792030339,"anchored sequential hurdle updates",7,1053,3.21799999999985,""
"New Jersey",2025-04-26,"compressed","hurdle_ztpoisson",1613.81068855956,0,0.0468383719308947,"pass",TRUE,TRUE,TRUE,FALSE,0.0310506941832952,0.968949644450119,0.980113353967224,0.968949644450119,"anchored sequential hurdle updates",0,1053,3.47000000000025,""
"New Jersey",2025-05-31,"calendar","cumulative_poisson",11706.2221977928,0,0.00773967373513884,"pass",TRUE,TRUE,TRUE,TRUE,0.00324144229502595,0.861439567053592,0.996770978599904,0.996758557710866,"anchored independent signed-Poisson update approximation",0,2133,3.41799999999967,""
"New Jersey",2025-05-31,"calendar","cumulative_nb",10137.760750236,0,0.000875558591928893,"pass",TRUE,TRUE,TRUE,TRUE,0.0592466398338049,0.576176212513894,0.94080694784612,0.94080694784612,"anchored independent signed-Poisson update approximation",0,2133,7.1880000000001,"NA/NaN function evaluation"
"New Jersey",2025-05-31,"calendar","hurdle_ztnb",1282.26193603529,0,0.00360492386763936,"pass",TRUE,TRUE,TRUE,FALSE,0.0682994283376267,0.871880897314585,0.931713910277294,0.931713910277294,"anchored sequential hurdle updates",40,2133,4.22099999999955,""
"New Jersey",2025-05-31,"calendar","hurdle_ztpoisson",2441.18184355683,0,0.0146021315805453,"pass",TRUE,TRUE,TRUE,FALSE,0.0602939943533608,0.926354841580208,0.965676067536328,0.93970898374885,"anchored sequential hurdle updates",0,2133,4.42799999999988,""
"New Mexico",2025-01-02,"calendar","cumulative_poisson",3335.21689406104,0,0.000835440057972758,"pass",TRUE,TRUE,TRUE,TRUE,0.105568996270069,0.810257483467925,0.894433590343076,0.894433590343076,"anchored independent signed-Poisson update approximation",0,1539,2.42299999999977,""
"New Mexico",2025-01-02,"calendar","cumulative_nb",3545.13575314169,0,0.000556155980124116,"pass",TRUE,TRUE,TRUE,TRUE,0.101848357036293,0.805895877114297,0.898154121083003,0.898154121083003,"anchored independent signed-Poisson update approximation",0,1539,3.69000000000051,""
"New Mexico",2025-01-02,"calendar","hurdle_ztnb",625.276984462329,0,0.000117372657575388,"pass",TRUE,TRUE,TRUE,FALSE,0.0254079307311921,0.866057683767701,0.974595433249034,0.974595433249034,"anchored sequential hurdle updates",1,1539,3.42299999999977,""
"New Mexico",2025-01-02,"calendar","hurdle_ztpoisson",744.669737792953,0,0.00518592005259498,"pass",TRUE,TRUE,TRUE,FALSE,0.0290262730620706,0.907983186770571,0.970976544004856,0.970976544004856,"anchored sequential hurdle updates",2,1539,3.3139999999994,""
"New Mexico",2025-01-02,"compressed","cumulative_poisson",1857.45482825679,0,0.00031972457448913,"pass",TRUE,TRUE,TRUE,TRUE,0.113279407372373,0.850514934212195,0.888227855323688,0.886728070106247,"anchored independent signed-Poisson update approximation",0,648,1.86300000000028,""
"New Mexico",2025-01-02,"compressed","cumulative_nb",2060.89593937697,0,0.00150373525485836,"pass",TRUE,TRUE,TRUE,TRUE,0.111511561998302,0.849650774481759,0.889342796506679,0.888496018736167,"anchored independent signed-Poisson update approximation",0,648,2.15199999999913,""
"New Mexico",2025-01-02,"compressed","hurdle_ztnb",414.617070863438,0,0.000143119243337431,"pass",TRUE,TRUE,TRUE,FALSE,0.0252636406573868,0.90685670048522,0.974738498757373,0.974738498757373,"anchored sequential hurdle updates",0,648,2.91100000000006,""
"New Mexico",2025-01-02,"compressed","hurdle_ztpoisson",447.323472076747,0,0.00314103624906736,"pass",TRUE,TRUE,TRUE,FALSE,0.0157708312476926,0.936745554372225,0.984230121026058,0.984230121026058,"anchored sequential hurdle updates",0,648,2.6840000000002,""
"New Mexico",2025-02-15,"calendar","cumulative_poisson",4146.64343713453,0,0.000567574472726928,"pass",TRUE,TRUE,TRUE,TRUE,0.160914793369534,0.645382373172829,0.847944921266776,0.839088732821712,"anchored independent signed-Poisson update approximation",0,1728,2.78400000000056,""
"New Mexico",2025-02-15,"calendar","cumulative_nb",4233.61923900096,0,0.00413626967024072,"pass",TRUE,TRUE,TRUE,TRUE,0.138750302955874,0.673450043911764,0.861251065898132,0.861251065898132,"anchored independent signed-Poisson update approximation",0,1728,5.68000000000029,""
"New Mexico",2025-02-15,"calendar","hurdle_ztnb",827.936314326983,0,0.000386362199239265,"pass",TRUE,TRUE,TRUE,FALSE,0.0303083343215375,0.791434011703841,0.969695070644595,0.969695070644595,"anchored sequential hurdle updates",0,1728,3.78499999999985,""
"New Mexico",2025-02-15,"calendar","hurdle_ztpoisson",1134.77012544483,0,0.00748903883848584,"pass",TRUE,TRUE,TRUE,FALSE,0.1450196337333,0.823496119037066,0.897991687443088,0.854991738837353,"anchored sequential hurdle updates",6,1728,3.70200000000023,""
"New Mexico",2025-02-15,"compressed","cumulative_poisson",2311.0194220901,0,0.000681219048050963,"pass",TRUE,TRUE,TRUE,TRUE,0.0901574982681073,0.834676793644198,0.913307627629518,0.909845263535546,"anchored independent signed-Poisson update approximation",0,783,1.92900000000009,""
"New Mexico",2025-02-15,"compressed","cumulative_nb",2522.31404183512,0,0.00155770995823445,"pass",TRUE,TRUE,TRUE,TRUE,0.0900018489621803,0.835263860710074,0.913155536015324,0.910001542133779,"anchored independent signed-Poisson update approximation",0,783,2.27399999999943,""
"New Mexico",2025-02-15,"compressed","hurdle_ztnb",594.581880438124,0,0.00157991256044232,"pass",TRUE,TRUE,TRUE,FALSE,0.0347587718824359,0.863834074117488,0.965578578554183,0.965243235350686,"anchored sequential hurdle updates",0,783,3.02900000000045,""
"New Mexico",2025-02-15,"compressed","hurdle_ztpoisson",702.78932658675,0,0.00184974518118614,"pass",TRUE,TRUE,TRUE,FALSE,0.0287387285892102,0.894439107962734,0.971427649318063,0.971262833614147,"anchored sequential hurdle updates",0,783,3.05999999999949,""
