"location","origin","clock","epidemic","model","event_date","event_year","age","current","truth","median","wis","absolute_error","coverage90"
"New York",2025-02-15,"calendar","sir","hurdle_ztnb",2025-01-25,2025,3,2899,2931,2899,26.2277272727273,32,FALSE
"New York",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-01,2025,2,3030,3128,3031,87.6068181818182,97,FALSE
"New York",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-08,2025,1,2824,2945,2825,105.001363636364,120,FALSE
"New York",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-15,2025,0,2260,2499,2261,218.832878787879,238,FALSE
"New York",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-01-18,2025,4,2567,2617,2567,50,50,FALSE
"New York",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-01-25,2025,3,2899,2931,2899,32,32,FALSE
"New York",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-01,2025,2,3030,3128,3030,98,98,FALSE
"New York",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-08,2025,1,2824,2945,2824,121,121,FALSE
"New York",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-15,2025,0,2260,2499,2260,235.994545454546,239,FALSE
"New York",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-01,2025,4,1604,1631,1607,14.7836363636364,24,TRUE
"New York",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-08,2025,3,1273,1282,1277,2.94151515151515,5,TRUE
"New York",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-15,2025,2,1104,1109,1108,2.37090909090908,1,TRUE
"New York",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-22,2025,1,887,895,892,3.03136363636364,3,TRUE
"New York",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-29,2025,0,572,610,578,17.9010606060606,32,TRUE
"New York",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-01,2025,4,1604,1631,1604,27,27,FALSE
"New York",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-08,2025,3,1273,1282,1273,9,9,FALSE
"New York",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-15,2025,2,1104,1109,1104,4.23136363636367,5,FALSE
"New York",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-22,2025,1,887,895,887,5.54121212121212,8,TRUE
"New York",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-29,2025,0,572,610,572,25.0983333333333,38,TRUE
"New York",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-01,2025,4,1604,1631,1604,19.885,27,FALSE
"New York",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-08,2025,3,1273,1282,1273,4.75181818181819,9,TRUE
"New York",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-15,2025,2,1104,1109,1105,2.56060606060606,4,TRUE
"New York",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-22,2025,1,887,895,888,3.70818181818182,7,TRUE
"New York",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-29,2025,0,572,610,575,19.6934848484849,35,TRUE
"New York",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-01,2025,4,1604,1631,1604,27,27,FALSE
"New York",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-08,2025,3,1273,1282,1273,9,9,FALSE
"New York",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-15,2025,2,1104,1109,1104,5,5,FALSE
"New York",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-22,2025,1,887,895,887,7.30909090909091,8,FALSE
"New York",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-29,2025,0,572,610,572,38.0054545454545,38,FALSE
"New York",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-03-29,2025,4,610,610,610,0.584545454545454,0,TRUE
"New York",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-05,2025,3,503,503,504,1.17409090909091,1,TRUE
"New York",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-12,2025,2,395,395,396,1.23227272727273,1,TRUE
"New York",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-19,2025,1,281,283,284,1.59090909090909,1,TRUE
"New York",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-26,2025,0,173,209,177,20.1727272727273,32,TRUE
"New York",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-03-29,2025,4,610,610,610,0.209090909090909,0,TRUE
"New York",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-05,2025,3,503,503,503,0.346818181818182,0,TRUE
"New York",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-12,2025,2,395,395,395,0.39969696969697,0,TRUE
"New York",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-19,2025,1,281,283,281,1.49090909090909,2,TRUE
"New York",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-26,2025,0,173,209,173,35.1872727272727,36,FALSE
"New York",2025-04-26,"calendar","sir","hurdle_ztnb",2025-03-29,2025,4,610,610,610,0.96969696969697,0,TRUE
"New York",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-05,2025,3,503,503,503,1.12969696969697,0,TRUE
"New York",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-12,2025,2,395,395,396,1.39333333333333,1,TRUE
"New York",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-19,2025,1,281,283,282,1.88318181818182,1,TRUE
"New York",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-26,2025,0,173,209,175,18.9904545454545,34,TRUE
"New York",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-03-29,2025,4,610,610,610,0,0,TRUE
"New York",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-05,2025,3,503,503,503,0,0,TRUE
"New York",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-12,2025,2,395,395,395,0,0,TRUE
"New York",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-19,2025,1,281,283,281,2,2,FALSE
"New York",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-26,2025,0,173,209,173,36,36,FALSE
"New York",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-03,2025,4,157,157,157,0.0933333333333332,0,TRUE
"New York",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-10,2025,3,104,105,104,0.631060606060606,1,TRUE
"New York",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-17,2025,2,63,63,63,0.327272727272727,0,TRUE
"New York",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-24,2025,1,49,50,50,1.02863636363636,0,TRUE
"New York",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-31,2025,0,30,41,33,4.20030303030303,8,TRUE
"New York",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-03,2025,4,157,157,157,0,0,TRUE
"New York",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-10,2025,3,104,105,104,1,1,FALSE
"New York",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-17,2025,2,63,63,63,0,0,TRUE
"New York",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-24,2025,1,49,50,49,0.854545454545455,1,TRUE
"New York",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-31,2025,0,30,41,30,10.6559090909091,11,FALSE
"New York",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-03,2025,4,157,157,157,0.484242424242424,0,TRUE
"New York",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-10,2025,3,104,105,104,0.839090909090909,1,TRUE
"New York",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-17,2025,2,63,63,63,1,0,TRUE
"New York",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-24,2025,1,49,50,50,1.86348484848485,0,TRUE
"New York",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-31,2025,0,30,41,32.5,5.41045454545455,8.5,TRUE
"New York",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-03,2025,4,157,157,157,0,0,TRUE
"New York",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-10,2025,3,104,105,104,1,1,FALSE
"New York",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-17,2025,2,63,63,63,0,0,TRUE
"New York",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-24,2025,1,49,50,49,1,1,FALSE
"New York",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-31,2025,0,30,41,30,11,11,FALSE
"North Carolina",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-11-30,2024,4,43,43,43,0.0195454545454544,0,TRUE
"North Carolina",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-07,2024,3,65,65,65,0.0468181818181817,0,TRUE
"North Carolina",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-14,2024,2,170,173,170,2.23,3,TRUE
"North Carolina",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-21,2024,1,268,292,268,14.0842424242424,24,TRUE
"North Carolina",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-28,2024,0,544,611,544,39.3759090909091,67,TRUE
"North Carolina",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-11-30,2024,4,43,43,43,0,0,TRUE
"North Carolina",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-07,2024,3,65,65,65,0,0,TRUE
"North Carolina",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-14,2024,2,170,173,170,3,3,FALSE
"North Carolina",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-21,2024,1,268,292,268,22.2468181818182,24,FALSE
"North Carolina",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-28,2024,0,544,611,544,58.0395454545455,67,FALSE
"North Carolina",2025-01-02,"calendar","sir","hurdle_ztnb",2024-11-30,2024,4,43,43,43,0,0,TRUE
"North Carolina",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-07,2024,3,65,65,65,0,0,TRUE
"North Carolina",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-14,2024,2,170,173,170,2.48181818181818,3,TRUE
"North Carolina",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-21,2024,1,268,292,268,22.3418181818182,24,FALSE
"North Carolina",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-28,2024,0,544,611,544,59.8809090909091,67,FALSE
"North Carolina",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-11-30,2024,4,43,43,43,0,0,TRUE
"North Carolina",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-07,2024,3,65,65,65,3.07469696969697,0,TRUE
"North Carolina",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-14,2024,2,170,173,170,3.24545454545455,3,FALSE
"North Carolina",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-21,2024,1,268,292,268,23.5218181818182,24,FALSE
"North Carolina",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-28,2024,0,544,611,544,61.6971212121212,67,FALSE
"North Carolina",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-01-18,2025,4,1104,1109,1104,3.50651515151515,5,TRUE
"North Carolina",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-01-25,2025,3,1553,1582,1553,18.0536363636364,29,TRUE
"North Carolina",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-01,2025,2,1905,2082,1905,145.047878787879,177,FALSE
"North Carolina",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-08,2025,1,2245,2280,2247,16.319696969697,33,TRUE
"North Carolina",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-15,2025,0,1523,1694,1535.5,96.2087878787879,158.5,TRUE
"North Carolina",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-01-18,2025,4,1104,1109,1104,5.52727272727273,5,FALSE
"North Carolina",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-01-25,2025,3,1553,1582,1553,27.7218181818182,29,FALSE
"North Carolina",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-01,2025,2,1905,2082,1905,172.846818181818,177,FALSE
"North Carolina",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-08,2025,1,2245,2280,2245,21.4189393939394,35,TRUE
"North Carolina",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-15,2025,0,1523,1694,1523,102.184242424242,171,TRUE
"North Carolina",2025-02-15,"calendar","sir","hurdle_ztnb",2025-01-18,2025,4,1104,1109,1104,3.97272727272727,5,TRUE
"North Carolina",2025-02-15,"calendar","sir","hurdle_ztnb",2025-01-25,2025,3,1553,1582,1553,27.6013636363636,29,FALSE
"North Carolina",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-01,2025,2,1905,2082,1905,172.451363636364,177,FALSE
"North Carolina",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-08,2025,1,2245,2280,2245,26.5536363636364,35,TRUE
"North Carolina",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-15,2025,0,1523,1694,1523,153.397272727273,171,FALSE
"North Carolina",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-01-18,2025,4,1104,1109,1104,5,5,FALSE
"North Carolina",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-01-25,2025,3,1553,1582,1553,29,29,FALSE
"North Carolina",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-01,2025,2,1905,2082,1905,177,177,FALSE
"North Carolina",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-08,2025,1,2245,2280,2245,35,35,FALSE
"North Carolina",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-15,2025,0,1523,1694,1523,169.246818181818,171,FALSE
"North Carolina",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-01,2025,4,917,918,917,1.24954545454545,1,TRUE
"North Carolina",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-08,2025,3,821,822,821,1.27590909090909,1,TRUE
"North Carolina",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-15,2025,2,665,667,665,1.77757575757576,2,TRUE
"North Carolina",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-22,2025,1,432,434,432,1.665,2,TRUE
"North Carolina",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-29,2025,0,270,301,273,14.6519696969697,28,TRUE
"North Carolina",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-01,2025,4,917,918,917,1.04545454545455,1,TRUE
"North Carolina",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-08,2025,3,821,822,821,1.13545454545455,1,TRUE
"North Carolina",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-15,2025,2,665,667,665,1.63227272727272,2,TRUE
"North Carolina",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-22,2025,1,432,434,432,1.89727272727273,2,TRUE
"North Carolina",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-29,2025,0,270,301,270,22.1672727272727,31,TRUE
"North Carolina",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-01,2025,4,917,918,917,0.846818181818182,1,TRUE
"North Carolina",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-08,2025,3,821,822,821,0.858333333333333,1,TRUE
"North Carolina",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-15,2025,2,665,667,665,1.45727272727273,2,TRUE
"North Carolina",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-22,2025,1,432,434,432,1.7480303030303,2,TRUE
"North Carolina",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-29,2025,0,270,301,270,19.0104545454545,31,TRUE
"North Carolina",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-01,2025,4,917,918,917,1,1,FALSE
"North Carolina",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-08,2025,3,821,822,821,1,1,FALSE
"North Carolina",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-15,2025,2,665,667,665,2,2,FALSE
"North Carolina",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-22,2025,1,432,434,432,2,2,FALSE
"North Carolina",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-29,2025,0,270,301,270,31,31,FALSE
"North Carolina",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-03-29,2025,4,301,301,301,0.0545454545454546,0,TRUE
"North Carolina",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-05,2025,3,188,188,188,0.0922727272727271,0,TRUE
"North Carolina",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-12,2025,2,98,98,98,0.154545454545455,0,TRUE
"North Carolina",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-19,2025,1,60,60,60,0.356969696969697,0,TRUE
"North Carolina",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-26,2025,0,45,50,45,2.47106060606061,5,TRUE
"North Carolina",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-03-29,2025,4,301,301,301,0.265,0,TRUE
"North Carolina",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-05,2025,3,188,188,188,0.398181818181818,0,TRUE
"North Carolina",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-12,2025,2,98,98,98,0.218181818181818,0,TRUE
"North Carolina",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-19,2025,1,60,60,60,0.234545454545454,0,TRUE
"North Carolina",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-26,2025,0,45,50,45,3.50909090909091,5,TRUE
"North Carolina",2025-04-26,"calendar","sir","hurdle_ztnb",2025-03-29,2025,4,301,301,301,0.246818181818182,0,TRUE
"North Carolina",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-05,2025,3,188,188,188,0.258333333333333,0,TRUE
"North Carolina",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-12,2025,2,98,98,98,0.555909090909091,0,TRUE
"North Carolina",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-19,2025,1,60,60,60,0.805,0,TRUE
"North Carolina",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-26,2025,0,45,50,45,2.94575757575757,5,TRUE
"North Carolina",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-03-29,2025,4,301,301,301,0,0,TRUE
"North Carolina",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-05,2025,3,188,188,188,0,0,TRUE
"North Carolina",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-12,2025,2,98,98,98,0,0,TRUE
"North Carolina",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-19,2025,1,60,60,60,0,0,TRUE
"North Carolina",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-26,2025,0,45,50,45,5,5,FALSE
"North Carolina",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-03,2025,4,39,39,39,0,0,TRUE
"North Carolina",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-10,2025,3,28,28,28,0.0363636363636364,0,TRUE
"North Carolina",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-17,2025,2,18,18,18,0.0286363636363635,0,TRUE
"North Carolina",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-24,2025,1,19,19,19,0.109090909090909,0,TRUE
"North Carolina",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-31,2025,0,18,18,18,0.605151515151515,0,TRUE
"North Carolina",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-03,2025,4,39,39,39,0,0,TRUE
"North Carolina",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-10,2025,3,28,28,28,0.0195454545454545,0,TRUE
"North Carolina",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-17,2025,2,18,18,18,0,0,TRUE
"North Carolina",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-24,2025,1,19,19,19,0,0,TRUE
"North Carolina",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-31,2025,0,18,18,18,0.128636363636363,0,TRUE
"North Carolina",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-03,2025,4,39,39,39,0.0272727272727273,0,TRUE
"North Carolina",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-10,2025,3,28,28,28,0.118181818181818,0,TRUE
"North Carolina",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-17,2025,2,18,18,18,0.154545454545455,0,TRUE
"North Carolina",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-24,2025,1,19,19,19,0.628787878787878,0,TRUE
"North Carolina",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-31,2025,0,18,18,18,1.00378787878788,0,TRUE
"North Carolina",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-03,2025,4,39,39,39,0,0,TRUE
"North Carolina",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-10,2025,3,28,28,28,0,0,TRUE
"North Carolina",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-17,2025,2,18,18,18,0,0,TRUE
"North Carolina",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-24,2025,1,19,19,19,0,0,TRUE
"North Carolina",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-31,2025,0,18,18,18,0,0,TRUE
"North Dakota",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-11-30,2024,4,1,1,1,0,0,TRUE
"North Dakota",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-07,2024,3,2,2,2,0.0090909090909091,0,TRUE
"North Dakota",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-14,2024,2,0,5,0,4.49090909090909,5,FALSE
"North Dakota",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-21,2024,1,8,8,8,0.202424242424242,0,TRUE
"North Dakota",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-28,2024,0,22,22,23,0.509090909090909,1,TRUE
"North Dakota",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-11-30,2024,4,1,1,1,0,0,TRUE
"North Dakota",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-07,2024,3,2,2,2,0.0090909090909091,0,TRUE
"North Dakota",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-14,2024,2,0,5,0,4.49090909090909,5,FALSE
"North Dakota",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-21,2024,1,8,8,8,0.165,0,TRUE
"North Dakota",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-28,2024,0,22,22,23,0.715909090909089,1,TRUE
"North Dakota",2025-01-02,"calendar","sir","hurdle_ztnb",2024-11-30,2024,4,1,1,1,0,0,TRUE
"North Dakota",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-07,2024,3,2,2,2,0,0,TRUE
"North Dakota",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-14,2024,2,0,5,0,5,5,FALSE
"North Dakota",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-21,2024,1,8,8,8,0,0,TRUE
"North Dakota",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-28,2024,0,22,22,22,0,0,TRUE
"North Dakota",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-11-30,2024,4,1,1,1,0,0,TRUE
"North Dakota",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-07,2024,3,2,2,2,0,0,TRUE
"North Dakota",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-14,2024,2,0,5,0,5,5,FALSE
"North Dakota",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-21,2024,1,8,8,8,0,0,TRUE
"North Dakota",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-28,2024,0,22,22,22,0,0,TRUE
"North Dakota",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-01-18,2025,4,61,61,62,0.527272727272727,1,TRUE
"North Dakota",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-01-25,2025,3,89,89,91,1.09454545454545,2,TRUE
"North Dakota",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-01,2025,2,104,104,107,1.81954545454545,3,TRUE
"North Dakota",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-08,2025,1,123,127,128,1.78545454545455,1,TRUE
"North Dakota",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-15,2025,0,79,85,87,2.91772727272727,2,TRUE
"North Dakota",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-01-18,2025,4,61,61,62,0.6,1,TRUE
"North Dakota",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-01-25,2025,3,89,89,91,1.16060606060606,2,TRUE
"North Dakota",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-01,2025,2,104,104,108,1.98181818181818,4,TRUE
"North Dakota",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-08,2025,1,123,127,130,1.96984848484848,3,TRUE
"North Dakota",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-15,2025,0,79,85,90,4.44681818181818,5,TRUE
"North Dakota",2025-02-15,"calendar","sir","hurdle_ztnb",2025-01-18,2025,4,61,61,61,0,0,TRUE
"North Dakota",2025-02-15,"calendar","sir","hurdle_ztnb",2025-01-25,2025,3,89,89,89,0,0,TRUE
"North Dakota",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-01,2025,2,104,104,104,0,0,TRUE
"North Dakota",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-08,2025,1,123,127,123,4,4,FALSE
"North Dakota",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-15,2025,0,79,85,79,6,6,FALSE
"North Dakota",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-01-18,2025,4,61,61,61,0,0,TRUE
"North Dakota",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-01-25,2025,3,89,89,89,0,0,TRUE
"North Dakota",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-01,2025,2,104,104,104,0,0,TRUE
"North Dakota",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-08,2025,1,123,127,123,4,4,FALSE
"North Dakota",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-15,2025,0,79,85,79,6,6,FALSE
"North Dakota",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-01,2025,4,47,47,47,0.172727272727273,0,TRUE
"North Dakota",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-08,2025,3,31,32,31,0.454545454545455,1,TRUE
"North Dakota",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-15,2025,2,36,36,36,0.109090909090909,0,TRUE
"North Dakota",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-22,2025,1,24,24,24,0.309090909090909,0,TRUE
"North Dakota",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-29,2025,0,22,25,23,1.19227272727273,2,TRUE
"North Dakota",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-01,2025,4,47,47,47,0.149090909090909,0,TRUE
"North Dakota",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-08,2025,3,31,32,31,0.490909090909091,1,TRUE
